score,preferred,last_name,first_name,researcher_id
6543,Lack of Reinfection in Rhesus Macaques Infected with SARS-CoV-2,Wang,Guanpeng,ur.015354247443.37
6543,Lack of Reinfection in Rhesus Macaques Infected with SARS-CoV-2,Wang,Shunyi,ur.07556075171.22
6543,Lack of Reinfection in Rhesus Macaques Infected with SARS-CoV-2,Liu,Jiayi,
6543,Lack of Reinfection in Rhesus Macaques Infected with SARS-CoV-2,Liu,Jiangning,ur.01304204223.02
6543,Lack of Reinfection in Rhesus Macaques Infected with SARS-CoV-2,Bao,Linlin,ur.01340021045.05
6543,Lack of Reinfection in Rhesus Macaques Infected with SARS-CoV-2,Liu,Ying,
6543,Lack of Reinfection in Rhesus Macaques Infected with SARS-CoV-2,Gao,Hong,ur.01045071745.77
6543,Lack of Reinfection in Rhesus Macaques Infected with SARS-CoV-2,Yu,Pin,ur.01204654354.26
6543,Lack of Reinfection in Rhesus Macaques Infected with SARS-CoV-2,Xiao,Chong,ur.01233133366.09
6543,Lack of Reinfection in Rhesus Macaques Infected with SARS-CoV-2,Li,Fengdi,ur.01275546745.65
6543,Lack of Reinfection in Rhesus Macaques Infected with SARS-CoV-2,Xiang,Zhiguang,
6543,Lack of Reinfection in Rhesus Macaques Infected with SARS-CoV-2,Qi,Feifei,ur.012024237707.21
6543,Lack of Reinfection in Rhesus Macaques Infected with SARS-CoV-2,Qin,Chuan,ur.0666371245.12
6543,Lack of Reinfection in Rhesus Macaques Infected with SARS-CoV-2,Zhao,Linna,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Wang,Xiaoye,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Luo,Yinbo,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Wu,Peng,ur.01021644616.05
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Liu,Tian,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Chen,Chuding,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Yang,Yang,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Liu,Hui,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Guan,Xuhua,ur.0745013005.13
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Jin,Lianmei,ur.01360661567.91
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Lam,Tommy T Y,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Wong,Jessica Y,ur.01115120141.84
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Liu,Yuan,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Wu,Joseph T,ur.015354656554.71
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Tao,Zhongfa,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Wang,Rui,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Ren,Ruiqi,ur.01303136351.83
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Yang,Rui,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Feng,Zijian,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Tu,Wenxiao,ur.01110163040.66
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Ma,Zhitao,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Leung,Kathy S M,ur.0776352120.84
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Xiang,Nijuan,ur.01145635315.54
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Liu,Man,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Wu,Yang,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Yang,Bo,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Liu,Boxi,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Chen,Qi,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Shi,Guoqing,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Li,Qun,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Deng,Zhiqiang,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Tong,Yeqing,ur.0700173021.32
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Wang,Qi,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Cowling,Benjamin J,ur.07675207637.48
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Zhao,Jing,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Xing,Xuesen,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Li,Huan,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Li,Dan,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Zhou,Suhua,ur.01134045667.85
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Leung,Gabriel M,ur.0665764620.02
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Lau,Eric H Y,ur.011341514222.36
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Li,Chao,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Shao,Ge,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Zhang,Yanping,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Gao,George F,
6542,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus–Infected Pneumonia",Zhou,Lei,
6538,"Underlying Medical Conditions and Severe Illness Among 540,667 Adults Hospitalized With COVID-19, March 2020–March 2021",Preston,Leigh Ellyn,ur.011211725233.41
6538,"Underlying Medical Conditions and Severe Illness Among 540,667 Adults Hospitalized With COVID-19, March 2020–March 2021",Danielson,Melissa L.,ur.0737225500.79
6538,"Underlying Medical Conditions and Severe Illness Among 540,667 Adults Hospitalized With COVID-19, March 2020–March 2021",Summers,April D.,ur.010750712575.89
6538,"Underlying Medical Conditions and Severe Illness Among 540,667 Adults Hospitalized With COVID-19, March 2020–March 2021",Belay,Brook,ur.01071671675.15
6538,"Underlying Medical Conditions and Severe Illness Among 540,667 Adults Hospitalized With COVID-19, March 2020–March 2021",Wong,Karen K.,ur.0611535627.68
6538,"Underlying Medical Conditions and Severe Illness Among 540,667 Adults Hospitalized With COVID-19, March 2020–March 2021",Namulanda,Gonza,ur.01267737043.75
6538,"Underlying Medical Conditions and Severe Illness Among 540,667 Adults Hospitalized With COVID-19, March 2020–March 2021",Rosenblum,Hannah G.,ur.014507624171.82
6538,"Underlying Medical Conditions and Severe Illness Among 540,667 Adults Hospitalized With COVID-19, March 2020–March 2021",Boehmer,Tegan K.,ur.01033040015.24
6538,"Underlying Medical Conditions and Severe Illness Among 540,667 Adults Hospitalized With COVID-19, March 2020–March 2021",Pennington,Audrey F.,ur.07550746515.72
6538,"Underlying Medical Conditions and Severe Illness Among 540,667 Adults Hospitalized With COVID-19, March 2020–March 2021",Kompaniyets,Lyudmyla,ur.010442441237.37
6538,"Underlying Medical Conditions and Severe Illness Among 540,667 Adults Hospitalized With COVID-19, March 2020–March 2021",Gundlapalli,Adi V.,ur.0611305711.53
6538,"Underlying Medical Conditions and Severe Illness Among 540,667 Adults Hospitalized With COVID-19, March 2020–March 2021",Chevinsky,Jennifer R.,ur.011470543471.04
6538,"Underlying Medical Conditions and Severe Illness Among 540,667 Adults Hospitalized With COVID-19, March 2020–March 2021",Lavery,Amy M.,ur.010707064472.69
6538,"Underlying Medical Conditions and Severe Illness Among 540,667 Adults Hospitalized With COVID-19, March 2020–March 2021",Yusuf,Hussain,ur.01244344614.33
6538,"Underlying Medical Conditions and Severe Illness Among 540,667 Adults Hospitalized With COVID-19, March 2020–March 2021",Schieber,Lyna Z.,ur.012075660707.72
6538,"Underlying Medical Conditions and Severe Illness Among 540,667 Adults Hospitalized With COVID-19, March 2020–March 2021",Ko,Jean Y.,ur.01032665656.06
6538,"Underlying Medical Conditions and Severe Illness Among 540,667 Adults Hospitalized With COVID-19, March 2020–March 2021",Kenzie,William R. Mac,ur.014135527247.68
6538,"Underlying Medical Conditions and Severe Illness Among 540,667 Adults Hospitalized With COVID-19, March 2020–March 2021",Goodman,Alyson B.,ur.01337544064.62
6538,"Underlying Medical Conditions and Severe Illness Among 540,667 Adults Hospitalized With COVID-19, March 2020–March 2021",Cui,Zhaohui,
6538,"Underlying Medical Conditions and Severe Illness Among 540,667 Adults Hospitalized With COVID-19, March 2020–March 2021",Baggs,James,ur.01014156616.14
6523,"Transmission of SARS-COV-2 Infections in Households — Tennessee and Wisconsin, April–September 2020",Kim,Ahra,ur.014037350035.43
6523,"Transmission of SARS-COV-2 Infections in Households — Tennessee and Wisconsin, April–September 2020",Talbot,H. Keipp,ur.01272421651.57
6523,"Transmission of SARS-COV-2 Infections in Households — Tennessee and Wisconsin, April–September 2020",Halasa,Natasha B.,ur.01007114735.71
6523,"Transmission of SARS-COV-2 Infections in Households — Tennessee and Wisconsin, April–September 2020",Reed,Carrie,ur.0776315745.91
6523,"Transmission of SARS-COV-2 Infections in Households — Tennessee and Wisconsin, April–September 2020",Rolfes,Melissa A.,ur.01071264514.13
6523,"Transmission of SARS-COV-2 Infections in Households — Tennessee and Wisconsin, April–September 2020",Hanson,Kayla E.,ur.011222471050.30
6523,"Transmission of SARS-COV-2 Infections in Households — Tennessee and Wisconsin, April–September 2020",Fry,Alicia M.,ur.01343334545.02
6523,"Transmission of SARS-COV-2 Infections in Households — Tennessee and Wisconsin, April–September 2020",Belongia,Edward A.,ur.0746336125.41
6523,"Transmission of SARS-COV-2 Infections in Households — Tennessee and Wisconsin, April–September 2020",McLean,Huong Q.,ur.0711430164.40
6523,"Transmission of SARS-COV-2 Infections in Households — Tennessee and Wisconsin, April–September 2020",Zhu,Yuwei,ur.01043517557.26
6523,"Transmission of SARS-COV-2 Infections in Households — Tennessee and Wisconsin, April–September 2020",Grijalva,Carlos G.,ur.01247261255.44
6497,Changes in Body Mass Index Among Children and Adolescents During the COVID-19 Pandemic,Li,Xia,
6497,Changes in Body Mass Index Among Children and Adolescents During the COVID-19 Pandemic,Woolford,Susan J.,ur.01317417532.00
6497,Changes in Body Mass Index Among Children and Adolescents During the COVID-19 Pandemic,Else,Veronica,ur.010724553157.99
6497,Changes in Body Mass Index Among Children and Adolescents During the COVID-19 Pandemic,Koebnick,Corinna,ur.01237401137.93
6497,Changes in Body Mass Index Among Children and Adolescents During the COVID-19 Pandemic,Sidell,Margo,ur.01020565126.02
6497,Changes in Body Mass Index Among Children and Adolescents During the COVID-19 Pandemic,Young,Deborah R.,ur.07516515612.57
6497,Changes in Body Mass Index Among Children and Adolescents During the COVID-19 Pandemic,Resnicow,Ken,ur.015065551054.44
6487,Antibody-dependent enhancement and SARS-CoV-2 vaccines and therapies,Lee,Wen Shi,ur.0766661150.13
6487,Antibody-dependent enhancement and SARS-CoV-2 vaccines and therapies,Wheatley,Adam K.,ur.0771337646.65
6487,Antibody-dependent enhancement and SARS-CoV-2 vaccines and therapies,DeKosky,Brandon J.,ur.0755511770.44
6487,Antibody-dependent enhancement and SARS-CoV-2 vaccines and therapies,Kent,Stephen J.,ur.016400433202.30
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Meijer,Adam,ur.014631565732.21
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Brünink,Sebastian,ur.01251423776.24
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Ellis,Joanna,ur.01317471406.97
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Drosten,Christian,ur.010432516417.62
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Peiris,Malik,ur.01013234650.33
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,van den Brink,Sharon,ur.07664602106.63
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Schmidt,Marie Luisa,ur.010423250767.76
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Chu,Daniel KW,ur.010457424472.22
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Reusken,Chantal,ur.011471250107.18
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Romette,Jean-Louis,ur.012661705567.91
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Zambon,Maria,ur.0756427106.18
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Molenkamp,Richard,ur.0604622045.16
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Kaiser,Marco,ur.015465245767.24
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Haagmans,Bart L,ur.015465550657.43
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Koopmans,Marion PG,ur.013117453357.11
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Mulders,Daphne GJC,ur.011737013743.42
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Goderski,Gabriel,ur.011266744567.26
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Landt,Olfert,ur.0702466420.37
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Wijsman,Lisa,ur.010462162506.91
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Schneider,Julia,ur.016330741567.89
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Goossens,Herman,ur.0711125233.20
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,van der Veer,Bas,ur.01156417326.97
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Corman,Victor M,ur.01010416173.31
6486,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,Bleicker,Tobias,ur.01174546340.84
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Tucker,Rachel M.,
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Parker,Matthew D.,ur.013006135411.00
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Fischer,Will M.,ur.014405433757.03
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Yoon,Hyejin,
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Hengartner,Nick,ur.011615154651.39
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Smith,Nikki,
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Brown,Rebecca L.,
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Wyles,Matthew D.,
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,de Silva,Thushan I.,ur.01062173617.58
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Green,Luke R.,
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Evans,Cariad M.,ur.013002455123.20
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Hastie,Kathryn M.,ur.0744155426.63
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Group,Members of Sheffield COVID-19 Genomics,
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Parsons,Paul J.,ur.01131013622.65
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Johnson,Katie J.,
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,LaBranche,Celia C.,ur.01207706331.91
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Korber,Bette,ur.01237531654.86
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Rowland-Jones,Sarah,
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Montefiori,David C.,ur.01276277760.85
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Gnanakaran,Sandrasegaram,ur.01353002606.54
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Group,Sheffield COVID-19 Genomics,
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Abfalterer,Werner,ur.015555554740.16
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Angyal,Adrienne,
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Freeman,Timothy M.,ur.0617713637.23
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Lindsey,Benjamin B.,ur.0770264003.23
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Saphire,Erica O.,ur.01212305166.45
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,McDanal,Charlene,ur.0743572030.92
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Wang,Dennis,ur.0633450110.12
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Theiler,James,ur.012475206625.77
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Bhattacharya,Tanmoy,ur.01177233546.94
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Giorgi,Elena E.,ur.01120001244.70
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Perez,Lautaro G.,ur.0734224504.81
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Moon-Walker,Alex,ur.015655307577.34
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Groves,Danielle C.,
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Raza,Mohammad,
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Keeley,Alexander J.,ur.010410322301.11
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Foley,Brian,ur.0711231703.32
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Partridge,David G.,ur.014634502124.06
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Tang,Haili,
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Carrilero,Laura,
6463,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,Whelan,Sean P.,ur.01130727512.27
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Barnes,Peter J,ur.01045564377.55
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Jeffers,Helen,ur.07743314114.56
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Matthews,Philippa C,ur.01141516000.11
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Bengtsson,Thomas,ur.0701325147.48
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Cane,Jennifer L,ur.0726016574.16
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Donnelly,Louise E,ur.01150005362.29
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Simpson,Jodie L,ur.01216620323.30
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Glover,Victoria,ur.015143424537.89
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Peterson,Stefan,ur.0776600723.35
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Binnian,Ian,ur.012753103137.84
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Mwasuku,Christine,ur.011363570317.71
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Halner,Andreas,ur.010537673523.10
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Krassowska,Karolina,
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Fadai,Nabil T,ur.016575452011.14
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Baker,Jonathan R,ur.015557315345.82
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Langford,Beverly,ur.011312026737.45
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Russell,Richard E K,ur.011122741702.36
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Bafadhel,Mona,ur.01077506416.18
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Fox,Robin,ur.012155522537.58
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Butler,Christopher,ur.014541066757.90
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Nicolau,Dan V,ur.01260431500.57
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Bright,Stephen,ur.016536365537.93
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Ramakrishnan,Sanjay,ur.014010644005.15
6462,"Inhaled budesonide in the treatment of early COVID-19 (STOIC): a phase 2, open-label, randomised controlled trial",Mahdi,Mahdi,ur.013502350337.12
6455,Effectiveness of Surgical and Cotton Masks in Blocking SARS–CoV-2: A Controlled Comparison in 4 Patients,Hong,Sang-Bum,ur.01262477346.11
6455,Effectiveness of Surgical and Cotton Masks in Blocking SARS–CoV-2: A Controlled Comparison in 4 Patients,Lim,Joon Seo,ur.0606156635.29
6455,Effectiveness of Surgical and Cotton Masks in Blocking SARS–CoV-2: A Controlled Comparison in 4 Patients,Oh,Dong Kyu,ur.0734106454.51
6455,Effectiveness of Surgical and Cotton Masks in Blocking SARS–CoV-2: A Controlled Comparison in 4 Patients,Chung,Jin-Won,ur.01201031350.15
6455,Effectiveness of Surgical and Cotton Masks in Blocking SARS–CoV-2: A Controlled Comparison in 4 Patients,Jung,Jiwon,ur.01142244765.78
6455,Effectiveness of Surgical and Cotton Masks in Blocking SARS–CoV-2: A Controlled Comparison in 4 Patients,Kim,Min-Chul,ur.0625004567.02
6455,Effectiveness of Surgical and Cotton Masks in Blocking SARS–CoV-2: A Controlled Comparison in 4 Patients,Choi,Seong-Ho,ur.01042104746.10
6455,Effectiveness of Surgical and Cotton Masks in Blocking SARS–CoV-2: A Controlled Comparison in 4 Patients,Kim,Min-Jae,ur.016065306420.13
6455,Effectiveness of Surgical and Cotton Masks in Blocking SARS–CoV-2: A Controlled Comparison in 4 Patients,Cha,Hye-Hee,ur.010562552516.73
6455,Effectiveness of Surgical and Cotton Masks in Blocking SARS–CoV-2: A Controlled Comparison in 4 Patients,Bae,Seongman,ur.0646545367.73
6455,Effectiveness of Surgical and Cotton Masks in Blocking SARS–CoV-2: A Controlled Comparison in 4 Patients,Sung,Minki,ur.0601702655.09
6455,Effectiveness of Surgical and Cotton Masks in Blocking SARS–CoV-2: A Controlled Comparison in 4 Patients,Lee,Mi-Kyung,ur.01275003662.98
6455,Effectiveness of Surgical and Cotton Masks in Blocking SARS–CoV-2: A Controlled Comparison in 4 Patients,Kim,Sung-Han,ur.013545476360.75
6455,Effectiveness of Surgical and Cotton Masks in Blocking SARS–CoV-2: A Controlled Comparison in 4 Patients,Kim,Ji Yeun,ur.013412356661.02
6450,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",Li,Jing-Xin,ur.010777673534.70
6450,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",Chen,Wei,ur.015544231620.10
6450,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",Xu,Sha-Bei,ur.01176720560.05
6450,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",Wang,Bu-Sen,ur.015702105551.46
6450,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",Hu,Yi,
6450,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",Wu,Shi-Po,ur.01063520031.77
6450,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",Jiang,Tao,ur.014605331370.10
